transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,location,device_type,upi_channel,anomaly_type,risk_flag
TXN009790,2026-03-04 16:42:19,USER0304,REC0427,758.59,Shopping,Hyderabad,iOS,QR,none,0
TXN001472,2026-03-04 16:47:39,USER0357,REC0381,287.91,Groceries,Hyderabad,Android,App,none,0
TXN009900,2026-03-04 16:54:06,USER0856,REC0498,887.8,Food & Dining,Pune,Android,QR,none,0
TXN004522,2026-03-04 17:37:30,USER0965,REC0364,322.41,Utilities & Bills,Kolkata,Android,Collect Request,none,0
TXN008717,2026-03-04 17:47:57,USER0848,REC0258,384.41,Groceries,Pune,Android,App,none,0
TXN000008,2026-03-04 17:48:14,USER0984,REC0412,403.35,Groceries,Bengaluru,Android,App,none,0
TXN000666,2026-03-04 18:00:24,USER0429,REC0354,197.33,Entertainment,Bengaluru,Android,QR,none,0
TXN006665,2026-03-04 18:02:24,USER0668,REC0032,398.83,Travel,Mumbai,iOS,App,none,0
TXN004591,2026-03-04 18:12:03,USER0016,REC0443,152.59,Travel,Kolkata,Android,QR,none,0
TXN006784,2026-03-04 18:13:08,USER0113,REC0070,246.75,Groceries,Bengaluru,iOS,QR,none,0
TXN006388,2026-03-04 18:23:28,USER0102,REC0032,54.64,Groceries,Bengaluru,Android,QR,none,0
TXN005626,2026-03-04 18:28:38,USER0487,REC0378,204.06,Utilities & Bills,Mumbai,iOS,QR,none,0
TXN000941,2026-03-04 18:38:32,USER0480,REC0459,730.93,Entertainment,Chennai,Android,App,none,0
TXN000184,2026-03-04 18:38:44,USER0721,REC0247,29.95,Shopping,Hyderabad,Android,App,none,0
TXN004501,2026-03-04 18:42:28,USER0029,REC0198,667.62,Groceries,Mumbai,Android,QR,none,0
TXN003608,2026-03-04 18:43:09,USER0080,REC0004,198.75,Food & Dining,Hyderabad,iOS,App,none,0
TXN009276,2026-03-04 18:51:26,USER0744,REC0137,691.59,Groceries,Pune,Android,Collect Request,none,0
TXN005269,2026-03-04 19:12:05,USER0687,REC0225,131.11,Entertainment,Chennai,Android,App,none,0
TXN002075,2026-03-04 19:17:09,USER0342,REC0007,248.38,Groceries,Hyderabad,Android,QR,none,0
TXN003573,2026-03-04 19:29:51,USER0457,REC0184,727.58,Utilities & Bills,Delhi,Android,QR,none,0
TXN001183,2026-03-04 19:38:22,USER0671,REC0331,161.97,Travel,Kolkata,iOS,App,none,0
TXN008422,2026-03-04 19:45:33,USER0659,REC0040,242.9,Groceries,Delhi,Android,App,none,0
TXN009746,2026-03-04 19:47:44,USER0150,REC0300,162.23,Food & Dining,Chennai,iOS,App,none,0
TXN004887,2026-03-04 19:52:15,USER0894,REC0062,291.27,Shopping,Bengaluru,Android,QR,none,0
TXN004745,2026-03-04 19:57:04,USER0028,REC0056,68.72,Shopping,Kolkata,iOS,App,none,0
TXN006028,2026-03-04 20:03:43,USER0020,REC0152,522.9,Groceries,Delhi,Android,App,none,0
TXN006731,2026-03-04 20:12:35,USER0033,REC0393,302.2,Food & Dining,Delhi,Android,App,none,0
TXN001733,2026-03-04 20:24:55,USER0979,REC0099,349.76,Shopping,Kolkata,Android,App,none,0
TXN006951,2026-03-04 20:26:50,USER0339,REC0245,254.69,Food & Dining,Chennai,Android,App,none,0
TXN002718,2026-03-04 20:31:06,USER0882,REC0388,189.55,Food & Dining,Mumbai,Android,App,none,0
TXN002517,2026-03-04 20:31:59,USER0014,REC0300,166.96,Food & Dining,Hyderabad,Android,QR,none,0
TXN004493,2026-03-04 20:42:20,USER0321,REC0401,677.11,Shopping,Mumbai,Android,App,none,0
TXN003877,2026-03-04 20:48:38,USER0991,REC0216,356.96,Groceries,Mumbai,Android,QR,none,0
TXN004013,2026-03-04 20:56:42,USER0145,REC0179,658.07,Utilities & Bills,Delhi,Android,QR,none,0
TXN005066,2026-03-04 21:11:45,USER0535,REC0309,575.07,Groceries,Chennai,Android,App,none,0
TXN004870,2026-03-04 21:16:25,USER0831,REC0291,31927.87,Food & Dining,Delhi,Android,QR,high_value,1
TXN007232,2026-03-04 21:19:44,USER0550,REC0256,326.95,Food & Dining,Mumbai,Android,App,none,0
TXN001149,2026-03-04 21:30:47,USER0528,REC0099,111.45,Food & Dining,Chennai,Android,QR,none,0
TXN008136,2026-03-04 21:45:12,USER0511,REC0061,131.28,Shopping,Kolkata,Android,QR,none,0
TXN006332,2026-03-04 22:00:16,USER0752,REC0442,876.26,Entertainment,Bengaluru,Android,App,none,0
TXN004683,2026-03-04 22:15:12,USER0926,REC0192,42.2,Entertainment,Hyderabad,Android,App,none,0
TXN004672,2026-03-04 22:49:24,USER0465,REC0055,1378.07,Groceries,Hyderabad,Android,App,none,0
TXN009810,2026-03-05 00:32:09,USER0271,REC0028,151.64,Travel,Delhi,Android,App,none,0
TXN005463,2026-03-05 02:23:22,USER0871,REC0458,422.53,Groceries,Mumbai,Android,App,none,0
TXN007024,2026-03-05 03:30:42,USER0576,REC0279,480.86,Utilities & Bills,Pune,Android,App,none,0
TXN008344,2026-03-05 07:43:22,USER0352,REC0180,227.64,Groceries,Pune,Android,App,none,0
TXN009453,2026-03-05 07:47:48,USER0497,REC0444,238.54,Food & Dining,Chennai,Android,App,none,0
TXN006072,2026-03-05 08:00:06,USER0638,REC0094,646.17,Food & Dining,Bengaluru,Android,App,none,0
TXN005822,2026-03-05 08:45:32,USER0563,REC0139,252.08,Groceries,Mumbai,Android,App,none,0
TXN006424,2026-03-05 08:45:36,USER0021,REC0440,244.13,Food & Dining,Pune,iOS,QR,none,0
TXN000223,2026-03-05 08:47:54,USER0114,REC0108,399.11,Food & Dining,Hyderabad,Android,App,none,0
TXN002707,2026-03-05 09:03:04,USER0519,REC0489,288.97,Food & Dining,Mumbai,Android,App,none,0
TXN009357,2026-03-05 09:12:22,USER0928,REC0086,154.24,Shopping,Pune,Android,App,none,0
TXN003933,2026-03-05 09:21:59,USER0793,REC0312,800.64,Utilities & Bills,Pune,Android,QR,none,0
TXN003681,2026-03-05 09:26:57,USER0197,REC0243,41.03,Utilities & Bills,Delhi,iOS,QR,none,0
TXN004555,2026-03-05 09:28:39,USER0463,REC0412,950.93,Entertainment,Hyderabad,Android,App,none,0
TXN006215,2026-03-05 09:35:24,USER0008,REC0444,94.84,Entertainment,Pune,Android,QR,none,0
TXN006646,2026-03-05 09:49:02,USER0869,REC0163,229.13,Shopping,Chennai,Android,App,none,0
TXN008241,2026-03-05 09:50:03,USER0883,REC0054,326.9,Travel,Pune,iOS,App,none,0
TXN008469,2026-03-05 09:57:36,USER0184,REC0315,296.0,Groceries,Pune,iOS,App,none,0
TXN001894,2026-03-05 10:00:31,USER0272,REC0241,20.04,Food & Dining,Hyderabad,Android,QR,none,0
TXN009769,2026-03-05 10:11:17,USER0606,REC0067,92.61,Travel,Kolkata,iOS,App,none,0
TXN007806,2026-03-05 10:17:13,USER0707,REC0451,154.26,Utilities & Bills,Bengaluru,Android,App,none,0
TXN009120,2026-03-05 11:01:15,USER0214,REC0317,330.73,Food & Dining,Kolkata,iOS,Collect Request,none,0
TXN003135,2026-03-05 11:02:55,USER0184,REC0209,250.82,Groceries,Bengaluru,Android,QR,none,0
TXN009077,2026-03-05 11:07:07,USER0706,REC0181,714.67,Groceries,Kolkata,Android,App,none,0
TXN004519,2026-03-05 11:14:07,USER0801,REC0265,1048.8,Groceries,Mumbai,Android,Collect Request,none,0
TXN006964,2026-03-05 11:22:52,USER0904,REC0494,148.25,Shopping,Hyderabad,iOS,Collect Request,none,0
TXN006032,2026-03-05 11:35:29,USER0265,REC0497,170.94,Travel,Pune,Android,App,none,0
TXN007867,2026-03-05 11:46:57,USER0007,REC0438,792.17,Groceries,Mumbai,Android,QR,none,0
TXN005410,2026-03-05 11:49:44,USER0663,REC0177,909.31,Groceries,Delhi,iOS,App,none,0
TXN004567,2026-03-05 11:52:44,USER0406,REC0050,120.45,Food & Dining,Hyderabad,iOS,App,none,0
TXN002842,2026-03-05 11:59:59,USER0556,REC0168,243.55,Shopping,Delhi,Android,App,none,0
TXN008919,2026-03-05 12:04:51,USER0461,REC0259,1156.27,Entertainment,Bengaluru,Android,Collect Request,none,0
TXN000043,2026-03-05 12:06:22,USER0745,REC0339,225.72,Food & Dining,Bengaluru,Android,QR,none,0
TXN009147,2026-03-05 12:15:21,USER0758,REC0027,535.15,Food & Dining,Hyderabad,Android,App,none,0
TXN006548,2026-03-05 12:22:45,USER0460,REC0306,103.54,Groceries,Chennai,Android,App,none,0
TXN009923,2026-03-05 13:02:33,USER0552,REC0221,104.51,Food & Dining,Kolkata,iOS,App,none,0
TXN000086,2026-03-05 13:06:57,USER0902,REC0090,193.18,Utilities & Bills,Bengaluru,Android,App,none,0
TXN002799,2026-03-05 13:19:39,USER0537,REC0091,65.57,Utilities & Bills,Mumbai,Android,App,none,0
TXN005478,2026-03-05 13:27:00,USER0972,REC0068,241.46,Groceries,Bengaluru,Android,App,none,0
TXN007458,2026-03-05 13:29:15,USER0090,REC0141,1252.8,Groceries,Kolkata,Android,App,none,0
TXN004212,2026-03-05 13:30:49,USER0469,REC0356,838.91,Groceries,Delhi,Android,QR,none,0
TXN002141,2026-03-05 13:33:23,USER0147,REC0074,30732.86,Food & Dining,Pune,Android,QR,high_value,1
TXN003068,2026-03-05 13:53:19,USER0967,REC0279,149.42,Travel,Delhi,Android,QR,none,0
TXN001600,2026-03-05 13:54:19,USER0612,REC0355,31.72,Travel,Pune,Android,QR,none,0
TXN001064,2026-03-05 13:56:17,USER0351,REC0157,1143.74,Food & Dining,Delhi,iOS,App,none,0
TXN001194,2026-03-05 14:02:55,USER0996,REC0058,39.69,Groceries,Mumbai,Android,QR,none,0
TXN002245,2026-03-05 14:27:44,USER0269,REC0209,1436.83,Entertainment,Chennai,Android,App,none,0
TXN002820,2026-03-05 14:28:28,USER0897,REC0169,238.77,Groceries,Mumbai,iOS,App,none,0
TXN001041,2026-03-05 14:36:43,USER0142,REC0174,138.65,Food & Dining,Chennai,Android,QR,none,0
TXN004157,2026-03-05 14:42:38,USER0357,REC0065,25.2,Travel,Chennai,Android,App,none,0
TXN007554,2026-03-05 15:08:08,USER0663,REC0300,260.52,Shopping,Bengaluru,iOS,QR,none,0
TXN005207,2026-03-05 15:08:22,USER0791,REC0145,97.14,Food & Dining,Hyderabad,Android,App,none,0
TXN001539,2026-03-05 15:08:53,USER0147,REC0092,64.36,Groceries,Delhi,Android,QR,none,0
TXN006207,2026-03-05 15:18:20,USER0285,REC0099,108.89,Utilities & Bills,Chennai,Android,QR,none,0
TXN005583,2026-03-05 15:25:55,USER0196,REC0295,360.52,Groceries,Pune,Android,App,none,0
TXN004695,2026-03-05 15:28:15,USER0701,REC0053,642.42,Food & Dining,Mumbai,iOS,App,none,0
TXN008721,2026-03-05 15:40:53,USER0811,REC0360,39.85,Food & Dining,Bengaluru,Android,QR,none,0
TXN001045,2026-03-05 15:41:35,USER0220,REC0023,611.96,Shopping,Kolkata,iOS,QR,none,0
TXN000982,2026-03-05 15:42:10,USER0959,REC0122,1046.28,Shopping,Mumbai,iOS,App,none,0
TXN001317,2026-03-05 15:52:55,USER0950,REC0431,162.88,Groceries,Chennai,Android,App,none,0
TXN006346,2026-03-05 15:55:45,USER0057,REC0051,171.84,Shopping,Hyderabad,Android,QR,none,0
TXN000892,2026-03-05 16:20:24,USER0486,REC0461,38.4,Utilities & Bills,Bengaluru,Android,App,none,0
TXN002408,2026-03-05 16:43:32,USER0039,REC0040,566.07,Utilities & Bills,Delhi,Android,App,none,0
TXN003931,2026-03-05 17:04:03,USER0338,REC0060,199.55,Shopping,Hyderabad,iOS,App,none,0
TXN006550,2026-03-05 17:14:31,USER0788,REC0472,272.48,Food & Dining,Delhi,iOS,App,none,0
TXN007070,2026-03-05 17:19:52,USER0652,REC0245,845.73,Utilities & Bills,Delhi,Android,App,none,0
TXN009269,2026-03-05 17:23:54,USER0631,REC0364,36.24,Utilities & Bills,Mumbai,Android,App,none,0
TXN004454,2026-03-05 17:24:10,USER0901,REC0411,164.29,Travel,Kolkata,Android,App,none,0
TXN002120,2026-03-05 17:25:05,USER0597,REC0223,636.36,Groceries,Delhi,iOS,QR,none,0
TXN005779,2026-03-05 18:00:15,USER0951,REC0476,77.89,Food & Dining,Delhi,iOS,QR,none,0
TXN003490,2026-03-05 18:04:28,USER0803,REC0056,134.06,Food & Dining,Mumbai,Android,App,none,0
TXN007718,2026-03-05 18:14:43,USER0523,REC0377,61.37,Food & Dining,Kolkata,Android,QR,none,0
TXN003105,2026-03-05 18:16:14,USER0316,REC0436,487.54,Groceries,Chennai,iOS,QR,none,0
TXN005840,2026-03-05 18:20:10,USER0253,REC0492,1048.17,Groceries,Mumbai,iOS,Collect Request,none,0
TXN007122,2026-03-05 18:24:17,USER0070,REC0492,115.44,Entertainment,Mumbai,iOS,App,none,0
TXN003050,2026-03-05 18:28:47,USER0040,REC0019,92.13,Shopping,Kolkata,Android,QR,none,0
TXN001348,2026-03-05 18:32:00,USER0368,REC0206,751.32,Food & Dining,Pune,Android,App,none,0
TXN008560,2026-03-05 18:34:14,USER0548,REC0221,95.46,Food & Dining,Kolkata,iOS,App,none,0
TXN003557,2026-03-05 18:36:09,USER0989,REC0241,53.92,Food & Dining,Hyderabad,Android,QR,none,0
TXN009540,2026-03-05 19:00:03,USER0285,REC0462,572.99,Food & Dining,Pune,iOS,App,none,0
TXN004568,2026-03-05 19:00:38,USER0357,REC0436,595.46,Food & Dining,Hyderabad,iOS,App,none,0
TXN008531,2026-03-05 19:32:45,USER0874,REC0175,153.39,Travel,Kolkata,Android,QR,none,0
TXN002155,2026-03-05 19:49:30,USER0112,REC0322,51.64,Travel,Hyderabad,Android,App,none,0
TXN007696,2026-03-05 19:53:02,USER0978,REC0212,507.35,Travel,Hyderabad,Android,App,none,0
TXN003005,2026-03-05 19:59:11,USER0910,REC0381,68.5,Food & Dining,Chennai,Android,QR,none,0
TXN005029,2026-03-05 20:06:41,USER0838,REC0277,951.74,Groceries,Pune,Android,App,none,0
TXN004584,2026-03-05 20:11:43,USER0302,REC0447,435.34,Groceries,Delhi,Android,App,none,0
TXN009986,2026-03-05 20:40:23,USER0112,REC0305,348.02,Food & Dining,Bengaluru,Android,App,none,0
TXN009648,2026-03-05 20:49:07,USER0019,REC0324,280.13,Utilities & Bills,Delhi,Android,QR,none,0
TXN000110,2026-03-05 20:51:50,USER0998,REC0411,532.8,Food & Dining,Hyderabad,Android,QR,none,0
TXN000906,2026-03-05 20:53:04,USER0117,REC0158,144.37,Groceries,Pune,Android,QR,none,0
TXN009093,2026-03-05 21:27:40,USER0613,REC0287,48.68,Travel,Pune,iOS,App,none,0
TXN008124,2026-03-05 21:48:43,USER0034,REC0400,160.21,Food & Dining,Delhi,Android,QR,none,0
TXN003065,2026-03-05 21:55:09,USER0708,REC0480,77.26,Utilities & Bills,Hyderabad,Android,QR,none,0
TXN009749,2026-03-05 22:00:19,USER0491,REC0260,250.54,Food & Dining,Hyderabad,iOS,App,none,0
TXN008278,2026-03-05 22:03:15,USER0663,REC0383,120.07,Groceries,Mumbai,iOS,App,none,0
TXN004533,2026-03-05 22:06:58,USER0930,REC0116,244.11,Shopping,Chennai,Android,App,none,0
TXN002774,2026-03-05 22:12:48,USER0330,REC0429,370.58,Shopping,Hyderabad,iOS,App,none,0
TXN005956,2026-03-05 22:58:23,USER0319,REC0095,85.87,Groceries,Chennai,Android,Collect Request,none,0
TXN000541,2026-03-05 22:58:26,USER0661,REC0369,51.79,Utilities & Bills,Bengaluru,Android,App,none,0
TXN001595,2026-03-05 23:04:23,USER0291,REC0319,420.1,Utilities & Bills,Chennai,Android,App,none,0
TXN008547,2026-03-05 23:45:36,USER0270,REC0471,43665.8,Food & Dining,Delhi,Android,App,high_value,1
TXN006610,2026-03-06 00:44:09,USER0616,REC0011,106.08,Travel,Delhi,iOS,App,none,0
TXN009227,2026-03-06 02:23:40,USER0471,REC0229,15843.49,Groceries,Bengaluru,Android,QR,odd_hour,1
TXN006296,2026-03-06 03:11:45,USER0887,REC0018,22549.32,Travel,Delhi,iOS,QR,odd_hour,1
TXN001641,2026-03-06 04:08:24,USER0337,REC0224,287.53,Food & Dining,Pune,Android,App,none,0
TXN003446,2026-03-06 04:23:17,USER0446,REC0438,521.82,Groceries,Delhi,Android,App,none,0
TXN005867,2026-03-06 05:01:32,USER0372,REC0134,750.05,Travel,Pune,iOS,App,none,0
TXN002019,2026-03-06 05:48:56,USER0983,REC0129,113.35,Travel,Bengaluru,Android,QR,none,0
TXN006328,2026-03-06 06:46:38,USER0971,REC0373,65.76,Food & Dining,Chennai,Android,QR,none,0
TXN004421,2026-03-06 07:23:53,USER0530,REC0106,766.78,Utilities & Bills,Delhi,iOS,QR,none,0
TXN004575,2026-03-06 07:38:37,USER0517,REC0355,994.75,Food & Dining,Kolkata,Android,QR,none,0
TXN002064,2026-03-06 07:49:48,USER0022,REC0203,449.81,Groceries,Mumbai,Android,App,none,0
TXN009801,2026-03-06 07:59:30,USER0857,REC0288,709.44,Food & Dining,Chennai,Android,App,none,0
TXN008825,2026-03-06 08:02:57,USER0987,REC0274,42.25,Food & Dining,Hyderabad,Android,App,none,0
TXN002969,2026-03-06 08:13:13,USER0160,REC0194,1334.31,Groceries,Bengaluru,Android,QR,none,0
TXN002055,2026-03-06 08:14:26,USER0717,REC0025,551.16,Shopping,Chennai,Android,App,none,0
TXN000697,2026-03-06 08:16:14,USER0658,REC0174,62.92,Shopping,Hyderabad,iOS,App,none,0
TXN007766,2026-03-06 08:23:07,USER0599,REC0286,260.71,Food & Dining,Chennai,iOS,App,none,0
TXN004214,2026-03-06 08:52:30,USER0828,REC0378,717.97,Utilities & Bills,Chennai,iOS,App,none,0
TXN007673,2026-03-06 09:01:13,USER0692,REC0183,1243.08,Food & Dining,Chennai,Android,App,none,0
TXN009635,2026-03-06 09:06:27,USER0111,REC0156,444.86,Utilities & Bills,Pune,iOS,App,none,0
TXN003856,2026-03-06 09:16:13,USER0663,REC0336,366.33,Shopping,Bengaluru,Android,App,none,0
TXN002793,2026-03-06 09:16:50,USER0580,REC0013,100.84,Entertainment,Delhi,Android,App,none,0
TXN009361,2026-03-06 09:29:13,USER0738,REC0456,487.57,Shopping,Chennai,Android,App,none,0
TXN005009,2026-03-06 09:37:17,USER0479,REC0203,64.42,Food & Dining,Pune,iOS,App,none,0
TXN002941,2026-03-06 09:48:43,USER0617,REC0466,313.74,Food & Dining,Kolkata,Android,QR,none,0
TXN008309,2026-03-06 09:59:36,USER0799,REC0267,169.55,Food & Dining,Bengaluru,Android,App,none,0
TXN000177,2026-03-06 10:07:23,USER0293,REC0322,44.13,Shopping,Bengaluru,Android,QR,none,0
TXN000015,2026-03-06 10:16:03,USER0042,REC0079,868.13,Travel,Delhi,Android,QR,none,0
TXN002938,2026-03-06 10:21:52,USER0273,REC0448,160.24,Food & Dining,Kolkata,Android,App,none,0
TXN009858,2026-03-06 10:37:00,USER0173,REC0270,20.54,Groceries,Bengaluru,Android,App,none,0
TXN000212,2026-03-06 10:39:33,USER0685,REC0146,574.05,Food & Dining,Chennai,Android,App,none,0
TXN008604,2026-03-06 10:54:04,USER0801,REC0160,181.76,Food & Dining,Chennai,iOS,Collect Request,none,0
TXN006270,2026-03-06 10:57:31,USER0885,REC0180,1019.63,Food & Dining,Hyderabad,Android,App,none,0
TXN003731,2026-03-06 10:58:54,USER0079,REC0393,234.9,Utilities & Bills,Hyderabad,Android,App,none,0
TXN001208,2026-03-06 11:01:54,USER0015,REC0083,287.67,Groceries,Hyderabad,Android,QR,none,0
TXN007947,2026-03-06 11:13:09,USER0125,REC0019,752.95,Entertainment,Bengaluru,Android,App,none,0
TXN006485,2026-03-06 11:13:22,USER0765,REC0421,97.75,Shopping,Delhi,Android,App,none,0
TXN007421,2026-03-06 11:26:19,USER0963,REC0494,132.11,Utilities & Bills,Hyderabad,Android,App,none,0
TXN003093,2026-03-06 11:29:05,USER0855,REC0419,426.49,Groceries,Mumbai,Android,App,none,0
TXN003641,2026-03-06 11:36:08,USER0528,REC0359,176.39,Food & Dining,Mumbai,iOS,App,none,0
TXN007629,2026-03-06 11:39:23,USER0652,REC0065,122.89,Shopping,Kolkata,Android,QR,none,0
TXN006226,2026-03-06 11:40:41,USER0845,REC0395,1155.81,Food & Dining,Hyderabad,Android,App,none,0
TXN007492,2026-03-06 11:54:40,USER0773,REC0076,562.65,Groceries,Kolkata,Android,App,none,0
TXN006994,2026-03-06 12:05:14,USER0526,REC0293,41437.85,Shopping,Delhi,iOS,App,high_value,1
TXN008453,2026-03-06 12:08:08,USER0467,REC0473,47.9,Utilities & Bills,Delhi,Android,App,none,0
TXN000395,2026-03-06 13:07:03,USER0542,REC0098,145.32,Shopping,Kolkata,iOS,QR,none,0
TXN008967,2026-03-06 13:11:00,USER0930,REC0305,179.16,Food & Dining,Bengaluru,Android,QR,none,0
TXN007985,2026-03-06 13:19:28,USER0328,REC0294,373.28,Food & Dining,Chennai,Android,QR,none,0
TXN006584,2026-03-06 13:21:40,USER0849,REC0445,174.66,Travel,Kolkata,iOS,QR,none,0
TXN002981,2026-03-06 13:26:49,USER0412,REC0097,403.62,Utilities & Bills,Delhi,Android,QR,none,0
TXN003907,2026-03-06 13:30:49,USER0747,REC0304,1062.44,Groceries,Pune,Android,QR,none,0
TXN008100,2026-03-06 13:34:15,USER0892,REC0463,175.44,Travel,Chennai,iOS,App,none,0
TXN008214,2026-03-06 13:39:12,USER0240,REC0047,98.56,Food & Dining,Bengaluru,Android,QR,none,0
TXN002131,2026-03-06 14:01:55,USER0337,REC0211,283.23,Food & Dining,Pune,Android,App,none,0
TXN008333,2026-03-06 14:06:53,USER0488,REC0491,500.02,Travel,Delhi,Android,QR,none,0
TXN001522,2026-03-06 14:17:06,USER0717,REC0178,631.91,Travel,Hyderabad,Android,App,none,0
TXN004178,2026-03-06 14:30:11,USER0324,REC0147,151.24,Food & Dining,Hyderabad,Android,App,none,0
TXN004165,2026-03-06 14:36:16,USER0426,REC0135,82.41,Groceries,Kolkata,iOS,QR,none,0
TXN007010,2026-03-06 14:39:56,USER0344,REC0070,88.37,Groceries,Pune,Android,App,none,0
TXN009575,2026-03-06 14:49:10,USER0510,REC0021,642.21,Food & Dining,Mumbai,Android,QR,none,0
TXN009920,2026-03-06 14:52:01,USER0103,REC0099,395.3,Groceries,Chennai,iOS,Collect Request,none,0
TXN000225,2026-03-06 14:54:34,USER0903,REC0391,2466.32,Food & Dining,Kolkata,Android,App,none,0
TXN004904,2026-03-06 15:01:21,USER0813,REC0371,1461.61,Utilities & Bills,Delhi,Android,App,none,0
TXN000774,2026-03-06 15:13:57,USER0912,REC0367,679.49,Shopping,Kolkata,Android,App,none,0
TXN004386,2026-03-06 15:15:00,USER0350,REC0282,516.53,Food & Dining,Kolkata,iOS,QR,none,0
TXN006837,2026-03-06 15:21:48,USER0322,REC0021,1112.94,Groceries,Pune,Android,QR,none,0
TXN005967,2026-03-06 15:24:55,USER0888,REC0210,25.24,Groceries,Mumbai,Android,QR,none,0
TXN003151,2026-03-06 15:26:56,USER0546,REC0246,372.39,Utilities & Bills,Delhi,iOS,QR,none,0
TXN004419,2026-03-06 15:48:03,USER0479,REC0245,68.2,Travel,Pune,Android,QR,none,0
TXN000430,2026-03-06 16:16:45,USER0708,REC0039,42.13,Groceries,Pune,iOS,App,none,0
TXN007762,2026-03-06 16:20:21,USER0190,REC0049,408.27,Food & Dining,Chennai,Android,App,none,0
TXN007075,2026-03-06 16:48:39,USER0964,REC0032,328.94,Food & Dining,Bengaluru,Android,App,none,0
TXN005958,2026-03-06 16:52:05,USER0729,REC0161,267.01,Groceries,Chennai,iOS,QR,none,0
TXN002295,2026-03-06 17:00:46,USER0499,REC0406,344.26,Food & Dining,Bengaluru,Android,QR,none,0
TXN000727,2026-03-06 17:03:54,USER0134,REC0303,439.21,Shopping,Hyderabad,Android,App,none,0
TXN001077,2026-03-06 17:04:54,USER0274,REC0489,53.46,Shopping,Hyderabad,iOS,QR,none,0
TXN003870,2026-03-06 17:36:11,USER0290,REC0272,202.03,Food & Dining,Kolkata,Android,QR,none,0
TXN005281,2026-03-06 17:40:13,USER0354,REC0187,25920.48,Shopping,Chennai,Android,QR,high_value,1
TXN000236,2026-03-06 17:55:03,USER0331,REC0086,90.52,Shopping,Hyderabad,Android,App,none,0
TXN008349,2026-03-06 17:55:24,USER0696,REC0447,376.02,Food & Dining,Mumbai,Android,QR,none,0
TXN008002,2026-03-06 18:00:46,USER0501,REC0412,294.16,Food & Dining,Chennai,Android,App,none,0
TXN007908,2026-03-06 18:02:57,USER0414,REC0311,21.11,Groceries,Chennai,Android,App,none,0
TXN001903,2026-03-06 18:03:15,USER0682,REC0305,358.38,Groceries,Kolkata,Android,QR,none,0
TXN001675,2026-03-06 18:08:06,USER0458,REC0148,20.08,Shopping,Hyderabad,Android,App,none,0
TXN001276,2026-03-06 18:14:06,USER0946,REC0184,595.83,Groceries,Mumbai,iOS,Collect Request,none,0
TXN007787,2026-03-06 18:21:49,USER0010,REC0449,145.29,Food & Dining,Bengaluru,Android,Collect Request,none,0
TXN003554,2026-03-06 18:40:00,USER0665,REC0022,87.22,Utilities & Bills,Kolkata,Android,QR,none,0
TXN009642,2026-03-06 18:55:43,USER0221,REC0072,76.32,Groceries,Bengaluru,iOS,App,none,0
TXN001750,2026-03-06 18:57:33,USER0618,REC0120,711.43,Food & Dining,Pune,Android,QR,none,0
TXN001197,2026-03-06 19:03:33,USER0992,REC0042,20.54,Food & Dining,Hyderabad,iOS,App,none,0
TXN002985,2026-03-06 19:30:02,USER0451,REC0112,259.61,Travel,Mumbai,Android,QR,none,0
TXN009799,2026-03-06 19:36:10,USER0579,REC0364,410.99,Groceries,Pune,Android,App,none,0
TXN005575,2026-03-06 19:43:33,USER0413,REC0031,39.5,Utilities & Bills,Chennai,iOS,App,none,0
TXN006479,2026-03-06 19:52:29,USER0247,REC0286,643.05,Groceries,Kolkata,Android,Collect Request,none,0
TXN003400,2026-03-06 19:56:25,USER0597,REC0489,1037.2,Groceries,Kolkata,Android,QR,none,0
TXN004287,2026-03-06 20:06:02,USER0723,REC0040,566.82,Groceries,Pune,Android,QR,none,0
TXN007997,2026-03-06 20:06:30,USER0236,REC0197,46.94,Groceries,Hyderabad,Android,QR,none,0
TXN008778,2026-03-06 20:18:02,USER0759,REC0419,101.99,Food & Dining,Kolkata,Android,App,none,0
TXN006073,2026-03-06 20:18:37,USER0431,REC0032,793.46,Food & Dining,Pune,Android,QR,none,0
TXN009217,2026-03-06 20:34:39,USER0248,REC0405,1146.44,Groceries,Hyderabad,Android,App,none,0
TXN005282,2026-03-06 20:44:50,USER0468,REC0467,210.64,Food & Dining,Delhi,Android,App,none,0
TXN005699,2026-03-06 20:58:41,USER0539,REC0037,22.37,Utilities & Bills,Delhi,Android,App,none,0
TXN005167,2026-03-06 21:00:41,USER0167,REC0149,616.5,Groceries,Bengaluru,Android,App,none,0
TXN004864,2026-03-06 21:10:51,USER0974,REC0002,367.98,Travel,Kolkata,Android,QR,none,0
TXN005253,2026-03-06 21:38:27,USER0970,REC0094,165.17,Food & Dining,Kolkata,Android,QR,none,0
TXN002353,2026-03-06 22:06:15,USER0708,REC0113,75.83,Groceries,Pune,iOS,QR,none,0
TXN007283,2026-03-06 22:43:23,USER0006,REC0225,29.29,Travel,Pune,Android,QR,none,0
TXN001332,2026-03-06 22:47:50,USER0592,REC0065,321.77,Groceries,Kolkata,Android,App,none,0
TXN008739,2026-03-06 22:49:21,USER0445,REC0285,121.4,Shopping,Mumbai,Android,Collect Request,none,0
TXN004414,2026-03-06 22:53:24,USER0771,REC0226,164.0,Entertainment,Mumbai,Android,App,none,0
