transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,location,device_type,upi_channel,risk_flag,risk_scenario,iqr_amount_flag
TXN008069,2026-03-15 01:50:00,USER0315,REC0371,1511.09,Food,Delhi,Android,Collect Request,0,normal,0
TXN003198,2026-03-15 01:53:00,USER0094,REC0357,1811.99,Shopping,Bengaluru,Android,App,0,normal,0
TXN007077,2026-03-15 02:09:00,USER0743,REC0116,273.82,Transfer,Mumbai,Android,Collect Request,0,normal,0
TXN003010,2026-03-15 02:11:00,USER0773,REC0443,542.8,Bills,Chennai,Android,App,0,normal,0
TXN007132,2026-03-15 02:19:00,USER0368,REC0370,2006.03,Groceries,Chennai,Android,QR,0,normal,1
TXN005408,2026-03-15 02:33:00,USER0643,REC0336,523.49,Groceries,Chennai,Android,App,0,normal,0
TXN008035,2026-03-15 02:47:00,USER0091,REC0311,1065.3,Transfer,Chennai,Android,QR,0,normal,0
TXN006812,2026-03-15 03:01:00,USER0826,REC0245,272.16,Food,Delhi,Android,QR,0,normal,0
TXN005658,2026-03-15 03:02:00,USER0805,REC0372,445.53,Food,Delhi,Android,QR,0,normal,0
TXN006903,2026-03-15 03:31:00,USER0594,REC0279,723.28,Transfer,Hyderabad,Android,QR,0,normal,0
TXN006405,2026-03-15 03:33:00,USER0848,REC0265,701.75,Bills,Bengaluru,Android,QR,0,normal,0
TXN007814,2026-03-15 03:52:00,USER0407,REC0206,628.68,Shopping,Bengaluru,Android,App,0,normal,0
TXN002159,2026-03-15 04:02:00,USER0108,REC0340,744.33,Groceries,Chennai,Android,App,0,normal,0
TXN001574,2026-03-15 04:25:00,USER0880,REC0369,1838.4,Groceries,Bengaluru,iOS,Collect Request,0,normal,0
TXN009413,2026-03-15 04:46:00,USER0424,REC0401,401.65,Food,Bengaluru,Android,Collect Request,0,normal,0
TXN000885,2026-03-15 04:47:00,USER0160,REC0002,363.45,Food,Chennai,Android,App,0,normal,0
TXN007825,2026-03-15 05:11:00,USER0268,REC0087,149.23,Groceries,Bengaluru,Android,QR,0,normal,0
TXN009128,2026-03-15 05:13:00,USER0626,REC0392,2336.57,Food,Chennai,iOS,App,0,normal,1
TXN008635,2026-03-15 05:22:00,USER0809,REC0169,353.36,Bills,Pune,Android,App,0,normal,0
TXN005306,2026-03-15 06:03:00,USER0529,REC0052,595.69,Groceries,Bengaluru,Android,App,0,normal,0
TXN000166,2026-03-15 06:17:00,USER0417,REC0067,403.37,Travel,Delhi,Android,QR,0,normal,0
TXN003401,2026-03-15 06:40:00,USER0915,REC0500,623.05,Food,Delhi,iOS,App,0,normal,0
TXN008151,2026-03-15 06:45:00,USER0567,REC0048,868.92,Groceries,Delhi,Android,App,0,normal,0
TXN003208,2026-03-15 07:15:00,USER0160,REC0497,399.07,Transfer,Chennai,Android,QR,0,normal,0
TXN001426,2026-03-15 07:37:00,USER0984,REC0249,323.6,Bills,Bengaluru,iOS,App,0,normal,0
TXN009509,2026-03-15 07:43:00,USER0898,REC0168,801.1,Bills,Hyderabad,iOS,QR,0,normal,0
TXN009610,2026-03-15 07:54:00,USER0225,REC0304,2209.47,Bills,Delhi,Android,App,0,normal,1
TXN005886,2026-03-15 08:07:00,USER0688,REC0304,683.75,Food,Mumbai,iOS,QR,0,normal,0
TXN009832,2026-03-15 08:11:00,USER0306,REC0112,567.88,Travel,Delhi,Android,App,0,normal,0
TXN005706,2026-03-15 08:29:00,USER0582,REC0073,122.65,Transfer,Chennai,Android,QR,0,normal,0
TXN003078,2026-03-15 08:33:00,USER0506,REC0395,627.76,Groceries,Pune,Android,App,0,normal,0
TXN006365,2026-03-15 08:41:00,USER0891,REC0001,627.21,Groceries,Bengaluru,Android,QR,0,normal,0
TXN009583,2026-03-15 09:11:00,USER0834,REC0068,520.18,Food,Bengaluru,iOS,App,0,normal,0
TXN007417,2026-03-15 09:11:00,USER0604,REC0476,301.2,Transfer,Hyderabad,Android,App,0,normal,0
TXN008536,2026-03-15 09:29:00,USER0853,REC0423,386.7,Bills,Chennai,Android,QR,0,normal,0
TXN004970,2026-03-15 09:58:00,USER0294,REC0293,820.85,Bills,Chennai,Android,App,0,normal,0
TXN006146,2026-03-15 10:02:00,USER0228,REC0277,886.44,Groceries,Pune,Android,QR,0,normal,0
TXN006941,2026-03-15 10:07:00,USER0307,REC0339,1066.21,Groceries,Hyderabad,Android,App,0,normal,0
TXN007286,2026-03-15 10:12:00,USER0058,REC0204,533.02,Shopping,Hyderabad,Android,App,0,normal,0
TXN005121,2026-03-15 10:13:00,USER0883,REC0254,404.82,Shopping,Hyderabad,iOS,App,0,normal,0
TXN004392,2026-03-15 10:20:00,USER0956,REC0073,258.64,Food,Mumbai,Android,App,0,normal,0
TXN002196,2026-03-15 10:40:00,USER0538,REC0337,427.95,Food,Pune,iOS,QR,0,normal,0
TXN007759,2026-03-15 10:42:00,USER0344,REC0046,928.33,Travel,Delhi,Android,App,0,normal,0
TXN006811,2026-03-15 11:23:00,USER0977,REC0022,329.42,Shopping,Bengaluru,iOS,QR,0,normal,0
TXN005539,2026-03-15 11:26:00,USER0942,REC0200,1521.82,Travel,Pune,Android,QR,0,normal,0
TXN001843,2026-03-15 11:37:00,USER0703,REC0425,622.05,Groceries,Pune,Android,QR,0,normal,0
TXN008137,2026-03-15 11:38:00,USER0715,REC0118,162.59,Groceries,Mumbai,Android,App,0,normal,0
TXN001535,2026-03-15 11:45:00,USER0837,REC0257,280.68,Shopping,Pune,Android,App,0,normal,0
TXN000514,2026-03-15 11:47:00,USER0603,REC0445,864.01,Food,Bengaluru,Android,App,0,normal,0
TXN007747,2026-03-15 12:06:00,USER0040,REC0326,472.75,Transfer,Mumbai,Android,QR,0,normal,0
TXN001965,2026-03-15 12:31:00,USER0252,REC0171,347.5,Groceries,Mumbai,Android,App,0,normal,0
TXN008528,2026-03-15 12:36:00,USER0851,REC0039,399.63,Groceries,Pune,iOS,App,0,normal,0
TXN000741,2026-03-15 12:58:00,USER0597,REC0321,593.8,Food,Delhi,iOS,App,0,normal,0
TXN008649,2026-03-15 13:23:00,USER0973,REC0485,922.26,Food,Mumbai,iOS,QR,0,normal,0
TXN008529,2026-03-15 14:00:00,USER0392,REC0001,767.41,Groceries,Delhi,Android,QR,1,rapid_repeat_payment,0
TXN005986,2026-03-15 14:00:00,USER0094,REC0001,309.45,Food,Mumbai,iOS,QR,1,rapid_repeat_payment,0
TXN009091,2026-03-15 14:00:00,USER0039,REC0001,311.92,Food,Pune,iOS,App,1,rapid_repeat_payment,0
TXN007733,2026-03-15 14:00:00,USER0399,REC0001,440.85,Groceries,Pune,Android,QR,1,rapid_repeat_payment,0
TXN006336,2026-03-15 14:00:00,USER0977,REC0001,1183.21,Groceries,Chennai,Android,QR,1,rapid_repeat_payment,0
TXN009148,2026-03-15 14:01:00,USER0719,REC0001,705.64,Shopping,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN002311,2026-03-15 14:01:00,USER0210,REC0001,301.29,Food,Bengaluru,iOS,App,1,rapid_repeat_payment,0
TXN002620,2026-03-15 14:01:00,USER0710,REC0001,1315.14,Transfer,Hyderabad,iOS,QR,1,rapid_repeat_payment,0
TXN006740,2026-03-15 14:02:00,USER0118,REC0001,1851.24,Groceries,Mumbai,Android,QR,1,rapid_repeat_payment,1
TXN001082,2026-03-15 14:02:00,USER0962,REC0001,768.8,Shopping,Chennai,Android,QR,1,rapid_repeat_payment,0
TXN000168,2026-03-15 14:02:00,USER0052,REC0001,223.04,Transfer,Hyderabad,Android,App,1,rapid_repeat_payment,0
TXN005829,2026-03-15 14:02:00,USER0921,REC0001,746.9,Shopping,Hyderabad,iOS,App,1,rapid_repeat_payment,0
TXN009296,2026-03-15 14:02:00,USER0501,REC0001,4406.13,Groceries,Bengaluru,iOS,QR,1,rapid_repeat_payment,1
TXN006347,2026-03-15 14:02:00,USER0185,REC0001,1303.91,Groceries,Chennai,Android,App,1,rapid_repeat_payment,0
TXN001240,2026-03-15 14:03:00,USER0069,REC0001,2024.29,Groceries,Hyderabad,iOS,QR,1,rapid_repeat_payment,1
TXN001984,2026-03-15 14:03:00,USER0688,REC0001,1761.35,Travel,Hyderabad,Android,Collect Request,1,rapid_repeat_payment,0
TXN006111,2026-03-15 14:03:00,USER0011,REC0001,93.87,Transfer,Mumbai,iOS,App,1,rapid_repeat_payment,0
TXN003121,2026-03-15 14:03:00,USER0129,REC0001,240.37,Transfer,Hyderabad,Android,App,1,rapid_repeat_payment,0
TXN005813,2026-03-15 14:04:00,USER0379,REC0001,136.63,Transfer,Chennai,Android,App,1,rapid_repeat_payment,0
TXN007210,2026-03-15 14:05:00,USER0663,REC0001,916.18,Shopping,Delhi,Android,App,1,rapid_repeat_payment,0
TXN000431,2026-03-15 14:05:00,USER0578,REC0001,2010.81,Travel,Chennai,iOS,Collect Request,1,rapid_repeat_payment,1
TXN005945,2026-03-15 14:05:00,USER0491,REC0001,537.97,Food,Pune,Android,QR,1,rapid_repeat_payment,0
TXN001047,2026-03-15 14:05:00,USER0452,REC0001,258.47,Travel,Chennai,Android,App,1,rapid_repeat_payment,0
TXN008399,2026-03-15 14:05:00,USER0740,REC0001,791.37,Food,Bengaluru,Android,QR,1,rapid_repeat_payment,0
TXN008970,2026-03-15 14:06:00,USER0749,REC0001,693.23,Transfer,Chennai,iOS,App,1,rapid_repeat_payment,0
TXN005406,2026-03-15 14:06:00,USER0553,REC0001,528.81,Transfer,Hyderabad,Android,Collect Request,1,rapid_repeat_payment,0
TXN003142,2026-03-15 14:06:00,USER0700,REC0001,296.96,Groceries,Mumbai,Android,QR,1,rapid_repeat_payment,0
TXN000983,2026-03-15 14:07:00,USER0917,REC0001,203.02,Food,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN008966,2026-03-15 14:07:00,USER1000,REC0001,384.31,Transfer,Delhi,iOS,QR,1,rapid_repeat_payment,0
TXN000143,2026-03-15 14:07:00,USER0413,REC0001,271.74,Transfer,Chennai,Android,App,1,rapid_repeat_payment,0
TXN005598,2026-03-15 14:07:00,USER0380,REC0001,646.85,Shopping,Mumbai,Android,QR,1,rapid_repeat_payment,0
TXN006588,2026-03-15 14:08:00,USER0009,REC0001,770.71,Food,Chennai,iOS,QR,1,rapid_repeat_payment,0
TXN005795,2026-03-15 14:08:00,USER0183,REC0001,313.9,Shopping,Mumbai,Android,QR,1,rapid_repeat_payment,0
TXN007936,2026-03-15 14:08:00,USER0320,REC0001,84.89,Groceries,Mumbai,Android,App,1,rapid_repeat_payment,0
TXN009531,2026-03-15 14:08:00,USER0059,REC0001,190.95,Bills,Pune,Android,App,1,rapid_repeat_payment,0
TXN003205,2026-03-15 14:08:00,USER0999,REC0001,446.88,Groceries,Hyderabad,Android,App,1,rapid_repeat_payment,0
TXN006663,2026-03-15 14:09:00,USER0090,REC0001,272.51,Groceries,Delhi,iOS,Collect Request,1,rapid_repeat_payment,0
TXN006875,2026-03-15 14:09:00,USER0399,REC0001,255.7,Travel,Delhi,Android,App,1,rapid_repeat_payment,0
TXN006008,2026-03-15 14:09:00,USER0026,REC0001,418.57,Food,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN009708,2026-03-15 14:09:00,USER0159,REC0001,273.89,Groceries,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN005343,2026-03-15 14:09:00,USER0254,REC0001,201.92,Bills,Delhi,Android,QR,1,rapid_repeat_payment,0
TXN006330,2026-03-15 14:09:00,USER0382,REC0001,468.48,Bills,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN006407,2026-03-15 14:10:00,USER0703,REC0001,1038.73,Shopping,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN005466,2026-03-15 14:10:00,USER0335,REC0001,299.89,Bills,Pune,iOS,QR,1,rapid_repeat_payment,0
TXN002691,2026-03-15 14:10:00,USER0878,REC0001,391.17,Shopping,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN007294,2026-03-15 14:10:00,USER0685,REC0001,647.91,Transfer,Delhi,Android,QR,1,rapid_repeat_payment,0
TXN006801,2026-03-15 14:11:00,USER0431,REC0001,120.37,Food,Mumbai,Android,App,1,rapid_repeat_payment,0
TXN005970,2026-03-15 14:11:00,USER0769,REC0001,175.52,Shopping,Pune,Android,App,1,rapid_repeat_payment,0
TXN001521,2026-03-15 14:11:00,USER0682,REC0001,744.65,Shopping,Chennai,Android,QR,1,rapid_repeat_payment,0
TXN006597,2026-03-15 14:12:00,USER0938,REC0001,520.27,Transfer,Mumbai,Android,QR,1,rapid_repeat_payment,0
TXN005899,2026-03-15 14:12:00,USER0448,REC0001,772.72,Groceries,Chennai,Android,QR,1,rapid_repeat_payment,0
TXN006853,2026-03-15 14:12:00,USER0527,REC0001,516.69,Groceries,Pune,Android,App,1,rapid_repeat_payment,0
TXN009926,2026-03-15 14:12:00,USER0144,REC0001,584.57,Shopping,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN005722,2026-03-15 14:12:00,USER0613,REC0001,690.74,Transfer,Chennai,Android,App,1,rapid_repeat_payment,0
TXN004460,2026-03-15 14:13:00,USER0989,REC0001,1084.32,Shopping,Delhi,Android,App,1,rapid_repeat_payment,0
TXN003414,2026-03-15 14:13:00,USER0167,REC0001,801.18,Food,Hyderabad,Android,QR,1,rapid_repeat_payment,0
TXN006266,2026-03-15 14:13:00,USER0801,REC0001,1284.24,Transfer,Pune,Android,App,1,rapid_repeat_payment,0
TXN001323,2026-03-15 14:13:00,USER0524,REC0001,106.29,Groceries,Mumbai,Android,QR,1,rapid_repeat_payment,0
TXN009486,2026-03-15 14:14:00,USER0577,REC0001,1688.75,Shopping,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN005952,2026-03-15 14:14:00,USER0900,REC0001,1202.07,Groceries,Delhi,Android,App,1,rapid_repeat_payment,0
TXN009762,2026-03-15 14:14:00,USER0238,REC0001,1243.36,Travel,Delhi,Android,App,1,rapid_repeat_payment,0
TXN007307,2026-03-15 14:15:00,USER0414,REC0001,607.98,Transfer,Bengaluru,iOS,QR,1,rapid_repeat_payment,0
TXN006332,2026-03-15 14:15:00,USER0673,REC0001,560.37,Groceries,Delhi,iOS,QR,1,rapid_repeat_payment,0
TXN004635,2026-03-15 14:15:00,USER0026,REC0001,1240.4,Food,Pune,Android,App,1,rapid_repeat_payment,0
TXN007940,2026-03-15 14:16:00,USER0535,REC0001,110.72,Groceries,Hyderabad,Android,App,1,rapid_repeat_payment,0
TXN007726,2026-03-15 14:16:00,USER0854,REC0001,746.9,Bills,Bengaluru,Android,QR,1,rapid_repeat_payment,0
TXN000210,2026-03-15 14:17:00,USER0826,REC0001,416.38,Travel,Bengaluru,Android,QR,1,rapid_repeat_payment,0
TXN006596,2026-03-15 14:17:00,USER0278,REC0001,274.83,Travel,Chennai,iOS,QR,1,rapid_repeat_payment,0
TXN008719,2026-03-15 14:18:00,USER0787,REC0001,660.1,Food,Chennai,iOS,App,1,rapid_repeat_payment,0
TXN008739,2026-03-15 14:18:00,USER0039,REC0001,276.21,Travel,Mumbai,Android,QR,1,rapid_repeat_payment,0
TXN003072,2026-03-15 14:18:00,USER0172,REC0001,1820.02,Food,Pune,iOS,QR,1,rapid_repeat_payment,0
TXN009010,2026-03-15 14:18:00,USER0580,REC0001,223.84,Travel,Pune,iOS,App,1,rapid_repeat_payment,0
TXN007629,2026-03-15 14:19:00,USER0592,REC0001,157.28,Shopping,Chennai,Android,Collect Request,1,rapid_repeat_payment,0
TXN008973,2026-03-15 14:19:00,USER0976,REC0001,740.59,Bills,Mumbai,iOS,App,1,rapid_repeat_payment,0
TXN005805,2026-03-15 14:19:00,USER0797,REC0001,537.95,Food,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN006885,2026-03-15 14:19:00,USER0010,REC0001,242.62,Groceries,Hyderabad,Android,QR,1,rapid_repeat_payment,0
TXN000701,2026-03-15 14:19:00,USER0477,REC0001,241.33,Bills,Chennai,Android,App,1,rapid_repeat_payment,0
TXN003785,2026-03-15 14:20:00,USER0976,REC0001,513.06,Shopping,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN005016,2026-03-15 14:21:00,USER0849,REC0001,3936.41,Food,Delhi,Android,App,1,rapid_repeat_payment,1
TXN008189,2026-03-15 14:22:00,USER0084,REC0001,470.82,Bills,Mumbai,iOS,App,1,rapid_repeat_payment,0
TXN008353,2026-03-15 14:22:00,USER0113,REC0001,340.92,Shopping,Chennai,Android,App,1,rapid_repeat_payment,0
TXN008196,2026-03-15 14:22:00,USER0388,REC0001,352.23,Shopping,Pune,iOS,App,1,rapid_repeat_payment,0
TXN004205,2026-03-15 14:22:00,USER0829,REC0001,557.0,Shopping,Pune,Android,Collect Request,1,rapid_repeat_payment,0
TXN006786,2026-03-15 14:23:00,USER0448,REC0001,706.28,Food,Pune,Android,Collect Request,1,rapid_repeat_payment,0
TXN003862,2026-03-15 14:23:00,USER0242,REC0001,992.71,Shopping,Bengaluru,Android,QR,1,rapid_repeat_payment,0
TXN004172,2026-03-15 14:24:00,USER0757,REC0001,501.9,Food,Chennai,Android,App,1,rapid_repeat_payment,0
TXN003960,2026-03-15 14:24:00,USER0706,REC0001,259.79,Travel,Delhi,iOS,QR,1,rapid_repeat_payment,0
TXN001193,2026-03-15 14:24:00,USER0678,REC0001,641.0,Shopping,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN000901,2026-03-15 14:25:00,USER0065,REC0001,996.99,Shopping,Pune,Android,QR,1,rapid_repeat_payment,0
TXN001453,2026-03-15 14:25:00,USER0770,REC0001,133.67,Food,Hyderabad,iOS,App,1,rapid_repeat_payment,0
TXN001565,2026-03-15 14:25:00,USER0184,REC0001,1423.25,Groceries,Hyderabad,Android,App,1,rapid_repeat_payment,0
TXN004674,2026-03-15 14:26:00,USER0643,REC0001,687.24,Groceries,Bengaluru,Android,App,1,rapid_repeat_payment,0
TXN004720,2026-03-15 14:26:00,USER0656,REC0001,256.91,Shopping,Delhi,Android,QR,1,rapid_repeat_payment,0
TXN006781,2026-03-15 14:26:00,USER0081,REC0001,483.71,Travel,Bengaluru,Android,QR,1,rapid_repeat_payment,0
TXN002058,2026-03-15 14:26:00,USER0924,REC0001,184.63,Food,Hyderabad,iOS,App,1,rapid_repeat_payment,0
TXN009546,2026-03-15 14:27:00,USER0722,REC0001,244.04,Groceries,Chennai,Android,App,1,rapid_repeat_payment,0
TXN003587,2026-03-15 14:28:00,USER0663,REC0001,1006.96,Transfer,Chennai,Android,QR,1,rapid_repeat_payment,0
TXN001768,2026-03-15 14:28:00,USER0960,REC0001,454.84,Groceries,Mumbai,Android,App,1,rapid_repeat_payment,0
TXN007548,2026-03-15 14:28:00,USER0753,REC0262,507.47,Groceries,Chennai,Android,App,0,normal,0
TXN009392,2026-03-15 14:29:00,USER0383,REC0001,158.48,Groceries,Pune,Android,Collect Request,1,rapid_repeat_payment,0
TXN009081,2026-03-15 14:29:00,USER0166,REC0001,660.14,Groceries,Pune,Android,App,1,rapid_repeat_payment,0
TXN005356,2026-03-15 14:31:00,USER0964,REC0328,264.12,Shopping,Delhi,Android,QR,0,normal,0
TXN006437,2026-03-15 14:41:00,USER0124,REC0181,328.08,Shopping,Pune,Android,App,0,normal,0
TXN004374,2026-03-15 15:22:00,USER0261,REC0007,1499.81,Travel,Delhi,iOS,QR,0,normal,0
TXN003455,2026-03-15 15:25:00,USER0251,REC0500,875.82,Bills,Chennai,Android,QR,0,normal,0
TXN005189,2026-03-15 15:26:00,USER0219,REC0435,117.11,Shopping,Mumbai,Android,QR,0,normal,0
TXN002873,2026-03-15 15:26:00,USER0121,REC0239,1309.65,Travel,Pune,Android,App,0,normal,0
TXN001964,2026-03-15 15:32:00,USER0540,REC0137,465.02,Groceries,Mumbai,Android,QR,0,normal,0
TXN009677,2026-03-15 15:59:00,USER0075,REC0498,290.36,Bills,Mumbai,Android,App,0,normal,0
TXN002338,2026-03-15 17:28:00,USER0346,REC0364,651.43,Groceries,Delhi,Android,App,0,normal,0
TXN005224,2026-03-15 17:36:00,USER0743,REC0098,293.34,Transfer,Hyderabad,Android,App,0,normal,0
TXN006169,2026-03-15 17:39:00,USER0774,REC0031,1638.39,Transfer,Pune,Android,QR,0,normal,0
TXN004998,2026-03-15 18:00:00,USER0662,REC0116,4331.27,Bills,Delhi,iOS,App,0,normal,1
TXN005394,2026-03-15 18:27:00,USER0318,REC0346,203.2,Travel,Delhi,Android,QR,0,normal,0
TXN007450,2026-03-15 18:36:00,USER0507,REC0425,1027.64,Transfer,Mumbai,Android,QR,0,normal,0
TXN008628,2026-03-15 18:38:00,USER0572,REC0242,497.27,Transfer,Pune,Android,QR,0,normal,0
TXN000867,2026-03-15 18:46:00,USER0317,REC0094,4053.68,Groceries,Mumbai,Android,QR,0,normal,1
TXN006552,2026-03-15 18:47:00,USER0372,REC0474,49.84,Transfer,Chennai,Android,App,0,normal,0
TXN002516,2026-03-15 18:47:00,USER0111,REC0177,646.62,Shopping,Mumbai,Android,App,0,normal,0
TXN007885,2026-03-15 18:54:00,USER0305,REC0282,167.69,Bills,Bengaluru,Android,QR,0,normal,0
TXN007820,2026-03-15 18:57:00,USER0235,REC0183,203.64,Shopping,Mumbai,Android,App,0,normal,0
TXN000849,2026-03-15 19:09:00,USER0923,REC0487,120.85,Food,Hyderabad,Android,QR,0,normal,0
TXN008601,2026-03-15 19:12:00,USER0293,REC0250,1331.24,Groceries,Bengaluru,Android,QR,0,normal,0
TXN007154,2026-03-15 19:25:00,USER0023,REC0206,1183.11,Shopping,Mumbai,Android,App,0,normal,0
TXN003364,2026-03-15 20:17:00,USER0888,REC0226,329.77,Bills,Pune,Android,QR,0,normal,0
TXN003082,2026-03-15 20:24:00,USER0893,REC0422,239.73,Travel,Pune,Android,App,0,normal,0
TXN008075,2026-03-15 21:25:00,USER0329,REC0393,421.52,Shopping,Hyderabad,Android,QR,0,normal,0
TXN002288,2026-03-15 21:51:00,USER0641,REC0013,667.93,Travel,Mumbai,Android,App,0,normal,0
TXN009154,2026-03-15 22:10:00,USER0145,REC0325,417.85,Shopping,Bengaluru,Android,App,0,normal,0
TXN001231,2026-03-15 22:22:00,USER0872,REC0023,1238.16,Groceries,Mumbai,Android,QR,0,normal,0
TXN008080,2026-03-15 22:33:00,USER0045,REC0156,440.12,Food,Hyderabad,Android,QR,0,normal,0
TXN006860,2026-03-15 22:41:00,USER0593,REC0485,1792.54,Transfer,Bengaluru,iOS,App,0,normal,0
TXN006900,2026-03-15 22:44:00,USER0793,REC0032,321.68,Groceries,Delhi,Android,App,0,normal,0
TXN000149,2026-03-15 22:49:00,USER0598,REC0265,307.11,Food,Hyderabad,Android,QR,0,normal,0
TXN009323,2026-03-15 22:54:00,USER0360,REC0181,538.95,Groceries,Pune,Android,App,0,normal,0
TXN006684,2026-03-15 23:01:00,USER0567,REC0049,2570.61,Food,Chennai,Android,QR,0,normal,1
TXN005984,2026-03-15 23:15:00,USER0945,REC0212,336.68,Bills,Pune,Android,QR,0,normal,0
TXN007274,2026-03-15 23:47:00,USER0261,REC0004,718.84,Shopping,Pune,Android,QR,0,normal,0
TXN009679,2026-03-15 23:50:00,USER0511,REC0070,442.51,Bills,Pune,Android,QR,0,normal,0
TXN002945,2026-03-15 23:52:00,USER0765,REC0404,1460.15,Transfer,Hyderabad,Android,App,0,normal,0
TXN003169,2026-03-15 23:56:00,USER0344,REC0468,116.93,Shopping,Hyderabad,Android,QR,0,normal,0
TXN002984,2026-03-15 23:58:00,USER0665,REC0014,626.58,Food,Delhi,Android,QR,0,normal,0
TXN005833,2026-03-16 00:12:00,USER0720,REC0001,1708.91,Groceries,Chennai,Android,App,0,normal,0
TXN001264,2026-03-16 00:46:00,USER0180,REC0150,321.62,Bills,Delhi,Android,App,0,normal,0
TXN000028,2026-03-16 01:09:00,USER0727,REC0081,147.92,Transfer,Mumbai,iOS,App,0,normal,0
TXN005278,2026-03-16 01:32:00,USER0573,REC0263,828.06,Travel,Pune,Android,App,0,normal,0
TXN005238,2026-03-16 01:49:00,USER0727,REC0138,1482.55,Groceries,Chennai,Android,QR,0,normal,0
TXN002372,2026-03-16 01:54:00,USER0729,REC0199,433.58,Transfer,Bengaluru,Android,App,0,normal,0
TXN002334,2026-03-16 01:56:00,USER0603,REC0005,2286.68,Food,Chennai,Android,App,0,normal,1
TXN002326,2026-03-16 01:57:00,USER0342,REC0126,311.28,Food,Pune,Android,QR,0,normal,0
TXN001587,2026-03-16 02:16:00,USER0171,REC0464,397.29,Transfer,Mumbai,Android,QR,0,normal,0
TXN008449,2026-03-16 02:21:00,USER0381,REC0019,653.29,Food,Chennai,iOS,QR,1,late_night_payment,0
TXN004356,2026-03-16 03:39:00,USER0974,REC0445,129.95,Shopping,Pune,Android,QR,0,normal,0
TXN008777,2026-03-16 04:02:00,USER0244,REC0488,197.15,Travel,Bengaluru,iOS,App,0,normal,0
TXN008642,2026-03-16 04:21:00,USER0741,REC0290,445.41,Shopping,Chennai,Android,QR,0,normal,0
TXN003890,2026-03-16 04:44:00,USER0383,REC0093,507.56,Bills,Pune,Android,App,0,normal,0
TXN008920,2026-03-16 04:55:00,USER0974,REC0184,261.79,Food,Mumbai,iOS,QR,0,normal,0
TXN004243,2026-03-16 04:57:00,USER0644,REC0269,927.18,Food,Hyderabad,Android,Collect Request,0,normal,0
TXN004637,2026-03-16 04:58:00,USER0024,REC0020,556.77,Food,Bengaluru,Android,App,0,normal,0
TXN005993,2026-03-16 05:15:00,USER0343,REC0428,1776.11,Groceries,Pune,Android,App,0,normal,0
TXN000524,2026-03-16 05:16:00,USER0586,REC0484,1471.06,Travel,Bengaluru,Android,QR,0,normal,0
TXN006105,2026-03-16 05:56:00,USER0953,REC0098,492.79,Food,Mumbai,Android,QR,0,normal,0
TXN000794,2026-03-16 06:51:00,USER0313,REC0028,1795.68,Transfer,Hyderabad,Android,QR,0,normal,0
TXN004223,2026-03-16 06:52:00,USER0564,REC0100,790.16,Transfer,Bengaluru,iOS,QR,0,normal,0
TXN001923,2026-03-16 06:59:00,USER0080,REC0474,83.25,Transfer,Delhi,Android,App,0,normal,0
TXN000433,2026-03-16 08:03:00,USER0243,REC0019,197.17,Bills,Mumbai,Android,App,0,normal,0
TXN001603,2026-03-16 08:03:00,USER0800,REC0402,722.15,Groceries,Mumbai,Android,App,0,normal,0
TXN003521,2026-03-16 08:11:00,USER0969,REC0365,1078.23,Food,Mumbai,Android,App,0,normal,0
TXN006367,2026-03-16 08:13:00,USER0224,REC0340,924.07,Groceries,Delhi,Android,App,0,normal,0
TXN000605,2026-03-16 08:16:00,USER0754,REC0202,868.62,Shopping,Bengaluru,Android,App,0,normal,0
TXN009145,2026-03-16 08:17:00,USER0398,REC0472,467.51,Transfer,Mumbai,Android,Collect Request,0,normal,0
TXN005283,2026-03-16 08:30:00,USER0724,REC0288,421.22,Food,Mumbai,Android,Collect Request,0,normal,0
TXN000302,2026-03-16 08:47:00,USER0659,REC0239,163.46,Groceries,Pune,Android,App,0,normal,0
TXN005668,2026-03-16 09:02:00,USER0694,REC0079,324.2,Food,Bengaluru,Android,App,0,normal,0
TXN007587,2026-03-16 09:07:00,USER0556,REC0141,371.94,Travel,Delhi,Android,App,0,normal,0
TXN009672,2026-03-16 09:20:00,USER0009,REC0199,736.28,Shopping,Pune,Android,App,0,normal,0
TXN004623,2026-03-16 09:24:00,USER0559,REC0430,302.34,Food,Bengaluru,Android,App,0,normal,0
TXN002424,2026-03-16 09:28:00,USER0750,REC0387,419.56,Groceries,Mumbai,Android,QR,0,normal,0
TXN006954,2026-03-16 09:42:00,USER0794,REC0227,1094.27,Food,Mumbai,Android,Collect Request,0,normal,0
TXN004666,2026-03-16 09:48:00,USER0362,REC0346,317.14,Travel,Chennai,Android,QR,0,normal,0
